Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-12-05,40.61154188515673,41.20248395980901,40.4529960034864,40.75086975097656,109400800,0.0,0
2017-12-06,40.23679884706352,40.8853912894164,39.98697197747294,40.59952926635742,114240000,0.0,0
2017-12-07,40.60433783158304,40.94304850692779,40.57551263894499,40.67400360107422,102693200,0.0,0
2017-12-08,40.95505700351709,41.0775677280521,40.553890553864605,40.68600845336914,93420800,0.0,0
2017-12-11,40.64517419067333,41.53158550686765,40.54668322988243,41.478736877441406,141095200,0.0,0
2017-12-12,41.35382186142927,41.41147591174564,41.18807333951077,41.245723724365234,77636800,0.0,0
2017-12-13,41.437901792108285,41.6877286886603,41.3177919318413,41.382652282714844,95273600,0.0,0
2017-12-14,41.413877590502736,41.58924062239279,41.23371280342318,41.37063980102539,81906000,0.0,0
2017-12-15,41.70934943268104,41.83906646331648,41.428292811752684,41.79102325439453,160677200,0.0,0
2017-12-18,42.009629404942785,42.56693729703953,42.0048239838018,42.37956619262695,117684400,0.0,0
2017-12-19,42.04565697952059,42.13213622468328,41.819849857959014,41.927947998046875,109745600,0.0,0
2017-12-20,42.0072167471013,42.13933831198883,41.61806201548861,41.88230514526367,93902400,0.0,0
2017-12-21,41.83906790929454,42.283475854470716,41.82225443504863,42.04085159301758,83799600,0.0,0
2017-12-22,41.961578646098815,42.139342557261685,41.918340856213305,42.04085159301758,65397600,0.0,0
2017-12-26,41.02952318320089,41.190469933284454,40.76047464183388,40.974273681640625,132742000,0.0,0
2017-12-27,40.86137360603395,41.024721247288916,40.76768806697023,40.981483459472656,85992800,0.0,0
2017-12-28,41.077568483269424,41.28175669337679,40.952653213599206,41.09678649902344,65920800,0.0,0
2017-12-29,40.96225969865129,40.97907316973468,40.6499733904123,40.652374267578125,103999600,0.0,0
2018-01-02,40.87577848936363,41.389848418466016,40.65957859469033,41.3802375793457,102223600,0.0,0
2018-01-03,41.445098248349574,41.93034299492449,41.30817494620122,41.37303161621094,118071600,0.0,0
2018-01-04,41.44750708716698,41.67091332316527,41.33700807339474,41.565216064453125,89738400,0.0,0
2018-01-05,41.66370996147394,42.12733227431774,41.57002441473305,42.0384521484375,94640000,0.0,0
2018-01-08,41.88230514526367,42.18498064035558,41.78140964810473,41.88230514526367,82271200,0.0,0
2018-01-09,41.93035489030059,42.052865633868976,41.6565045428531,41.877506256103516,86336000,0.0,0
2018-01-10,41.59644363902596,41.8702939471639,41.5580076077704,41.867889404296875,95839600,0.0,0
2018-01-11,41.939956895063595,42.156156826154024,41.91593712413917,42.105709075927734,74670800,0.0,0
2018-01-12,42.321899860634815,42.605360978342674,42.194583728292024,42.54050064086914,101672400,0.0,0
2018-01-16,42.735083944580595,43.093012623686135,42.31229858442257,42.324310302734375,118263600,0.0,0
2018-01-17,42.314698714168905,43.05938125079979,42.05526466361979,43.02334976196289,137547200,0.0,0
2018-01-18,43.088210968021336,43.26357400667967,42.81916604854637,43.06178665161133,124773600,0.0,0
2018-01-19,42.90564132204794,43.138654727317615,42.61737841138846,42.86960983276367,129700400,0.0,0
2018-01-22,42.59096085101446,42.70626530046956,42.42280776525445,42.51889419555664,108434400,0.0,0
2018-01-23,42.59095525898608,43.105025291078334,42.475650824670005,42.52849578857422,130756400,0.0,0
2018-01-24,42.5789395781035,42.590951295561986,41.60604911135072,41.85107421875,204420400,0.0,0
2018-01-25,41.920737965015874,42.0264352180717,40.96466459817205,41.1039924621582,166116000,0.0,0
2018-01-26,41.317789848274195,41.317789848274195,40.85176302746511,41.20008087158203,156572000,0.0,0
2018-01-29,40.87578021306446,40.87578021306446,40.133502307278796,40.34729766845703,202561600,0.0,0
2018-01-30,39.76356487249325,40.20556822104891,39.56418209053941,40.10948181152344,184192800,0.0,0
2018-01-31,40.08546730712055,40.4626140627294,39.996587175234666,40.21998977661133,129915600,0.0,0
2018-02-01,40.15753152352454,40.50584939632372,40.059040555251165,40.3040657043457,188923200,0.0,0
2018-02-02,39.8764719264901,40.06864842790291,38.45917710131165,38.55526351928711,346375200,0.0,0
2018-02-05,38.21895350752657,39.367203313331856,37.47427101476648,37.59197998046875,290954000,0.0,0
2018-02-06,37.193216472319385,39.32876945189484,36.99383368209942,39.16301727294922,272975200,0.0,0
2018-02-07,39.177430489688554,39.251898011158225,38.211749922585305,38.324649810791016,206434400,0.0,0
2018-02-08,38.504813472352026,38.67537106937414,37.24125919052128,37.270084381103516,217562000,0.0,0
2018-02-09,37.88514443787905,38.08292578624681,36.2377541417395,37.7259521484375,282690400,0.1575,0
2018-02-12,38.23005647936772,39.530119451544486,37.99126805085954,39.245506286621094,243278000,0.0,0
2018-02-13,39.06219095215892,39.73754912403556,38.98983049081394,39.63865661621094,130196800,0.0,0
2018-02-14,39.325099048335794,40.41049498187796,39.28650999002962,40.36949157714844,162579600,0.0,0
2018-02-15,40.9531965015118,41.74915432457665,40.76265081824912,41.72503662109375,204588800,0.0,0
2018-02-16,41.573079981225256,42.16643142882214,41.43077338539734,41.589962005615234,160704400,0.0,0
2018-02-20,41.49830851445851,42.03135649812846,41.346351894122364,41.450069427490234,135722000,0.0,0
2018-02-21,41.68644532390271,41.99759057658369,41.24746114866495,41.26193618774414,149886400,0.0,0
2018-02-22,41.4380110165246,41.9565876706888,41.416303978255016,41.606849670410156,123967600,0.0,0
2018-02-23,41.88905706729254,42.366630366643854,41.857699999217594,42.33045196533203,135249600,0.0,0
2018-02-26,42.53546369657796,43.26870735739327,42.501695969048434,43.16740417480469,152648800,0.0,0
2018-02-27,43.19876842403252,43.53162074209052,42.972040638435104,43.02751541137695,155712400,0.0,0
2018-02-28,43.23734626277392,43.565377162636025,42.94549743357954,42.962379455566406,151128400,0.0,0
2018-03-01,43.0636897720483,43.362778009313296,41.64544143243959,42.20984649658203,195208000,0.0,0
2018-03-02,41.679207677414226,42.52340457726761,41.59478651526632,42.5016975402832,153816000,0.0,0
2018-03-05,42.26049590117321,42.87072932931899,42.09406793342323,42.648826599121094,113605600,0.0,0
2018-03-06,42.91174392639277,42.99375075842669,42.482409711147916,42.61265563964844,95154000,0.0,0
2018-03-07,42.19536831365334,42.41486036323382,42.033765369137605,42.21707534790039,126814000,0.0,0
2018-03-08,42.325612623920605,42.72117895945609,42.226723800341084,42.677764892578125,95096400,0.0,0
2018-03-09,42.92379500716322,43.41583956957293,42.78630974859787,43.411014556884766,128740800,0.0,0
2018-03-12,43.485779515663076,43.992299044198944,43.46648682846309,43.83069610595703,128828400,0.0,0
2018-03-13,44.04054415208928,44.26003622319665,43.2325293502638,43.40860366821289,126774000,0.0,0
2018-03-14,43.49302150519449,43.54126058692451,42.887609436203775,43.03956604003906,117473600,0.0,0
2018-03-15,43.05404300911701,43.47373080373205,42.95032915389745,43.0902214050293,90975200,0.0,0
2018-03-16,43.0902158631484,43.20357972963572,42.84178109541816,42.938262939453125,157618800,0.0,0
2018-03-19,42.76942303633671,42.80560142651622,41.88663351189754,42.28219985961914,133787200,0.0,0
2018-03-20,42.26773071289063,42.64400071204889,42.1953702483434,42.267730712890625,78597600,0.0,0
2018-03-21,42.21949103903859,42.2315517307467,41.307758688082515,41.31017303466797,148219600,0.0,0
2018-03-22,41.00384460923314,41.650256392948535,40.6661673610842,40.72646713256836,165963200,0.0,0
2018-03-23,40.61551472774384,40.984549042009554,39.783378601074226,39.78337860107422,164115200,0.0,0
2018-03-26,40.53833531093598,41.75156651366558,40.1451795923761,41.67197036743164,150164800,0.0,0
2018-03-27,41.891456868163104,42.246019830681114,40.26095231810375,40.60345458984375,163690400,0.0,0
2018-03-28,40.340551464593574,41.008674035059066,39.843681882952986,40.15482711791992,166674000,0.0,0
2018-03-29,40.47562709822515,41.42595229877687,40.2561349975075,40.46839141845703,153594000,0.0,0
2018-04-02,40.19342524784797,40.748184015666304,39.67002354651017,40.20307159423828,150347200,0.0,0
2018-04-03,40.43462113369742,40.702352309437984,39.76891287420497,40.61552047729492,121112000,0.0,0
2018-04-04,39.76890867386682,41.488655749353256,39.7423766257252,41.39217758178711,138422000,0.0,0
2018-04-05,41.626138939793606,42.02411596179008,41.50553939610909,41.679203033447266,107732800,0.0,0
2018-04-06,41.237810561754,41.602019879047084,40.569688021966826,40.61310577392578,140021200,0.0,0
2018-04-09,40.974903882649755,41.74915092500583,40.96766820415343,41.015907287597656,116070800,0.0,0
2018-04-10,41.72745046023854,41.96864959584686,41.37288743646178,41.787750244140625,113634400,0.0,0
2018-04-11,41.541715654464056,41.94934268005669,41.413880439153516,41.592369079589844,89726400,0.0,0
2018-04-12,41.82634037588981,42.20984609424856,41.737094198614116,42.00241470336914,91557200,0.0,0
2018-04-13,42.156782677167165,42.4124531602205,41.93246925802259,42.14472198486328,100497200,0.0,0
2018-04-16,42.21707775758556,42.496869594093,42.16883867414783,42.40762710571289,86313600,0.0,0
2018-04-17,42.56922321083776,43.16016016879277,42.549926844485874,42.9913215637207,106421600,0.0,0
2018-04-18,42.887608377115264,43.131221806505884,42.663294996427275,42.89484405517578,83018000,0.0,0
2018-04-19,41.91075209629417,42.30390778643558,41.64543530843184,41.679203033447266,139235200,0.0,0
2018-04-20,41.14857631029825,41.29811860501613,39.901573470642376,39.97152328491211,261964400,0.0,0
